time,zu1_xy,y,x,rad_net*_xy
0 days 20:59:59,6.0,396.0,1860.0,-120.775085
0 days 20:59:59,6.0,396.0,1884.0,-65.459274
0 days 20:59:59,6.0,396.0,1908.0,-107.91957
0 days 20:59:59,6.0,396.0,1932.0,-64.54337
0 days 20:59:59,6.0,396.0,1956.0,-72.500046
0 days 20:59:59,6.0,396.0,1980.0,-67.09124
0 days 20:59:59,6.0,396.0,2004.0,-110.72772
0 days 20:59:59,6.0,396.0,2028.0,-60.618565
0 days 20:59:59,6.0,396.0,2052.0,-60.88963
0 days 20:59:59,6.0,396.0,2076.0,-67.86846
0 days 20:59:59,6.0,396.0,2100.0,-68.65885
0 days 20:59:59,6.0,396.0,2124.0,-70.11798
0 days 20:59:59,6.0,396.0,2148.0,-71.56467
0 days 20:59:59,6.0,396.0,2172.0,-72.99944
0 days 20:59:59,6.0,396.0,2196.0,-74.45795
0 days 20:59:59,6.0,396.0,2220.0,-74.628105
0 days 20:59:59,6.0,396.0,2244.0,-77.74504
0 days 20:59:59,6.0,396.0,2268.0,-64.372284
0 days 20:59:59,6.0,396.0,2292.0,-71.4083
0 days 20:59:59,6.0,396.0,2316.0,-84.35328
0 days 20:59:59,6.0,396.0,2340.0,-73.53949
0 days 20:59:59,6.0,396.0,2364.0,-68.038284
0 days 20:59:59,6.0,396.0,2388.0,-67.17531
0 days 20:59:59,6.0,396.0,2412.0,-65.244896
0 days 20:59:59,6.0,396.0,2436.0,-78.429436
0 days 20:59:59,6.0,396.0,2460.0,-65.28638
0 days 20:59:59,6.0,396.0,2484.0,-32.480583
0 days 20:59:59,6.0,396.0,2508.0,-38.748512
0 days 20:59:59,6.0,396.0,2532.0,-75.78373
0 days 20:59:59,6.0,396.0,2556.0,-68.90066
0 days 20:59:59,6.0,396.0,2580.0,-114.24896
0 days 20:59:59,6.0,396.0,2604.0,-69.27992
0 days 20:59:59,6.0,396.0,2628.0,-89.54138
0 days 20:59:59,6.0,396.0,2652.0,-71.91094
0 days 20:59:59,6.0,396.0,2676.0,-63.774296
0 days 20:59:59,6.0,396.0,2700.0,-75.71006
0 days 20:59:59,6.0,396.0,2724.0,-90.808876
0 days 20:59:59,6.0,396.0,2748.0,-56.52745
0 days 20:59:59,6.0,396.0,2772.0,-58.514816
0 days 20:59:59,6.0,396.0,2796.0,-57.095325
0 days 20:59:59,6.0,396.0,2820.0,-78.11707
0 days 20:59:59,6.0,396.0,2844.0,-75.05997
0 days 20:59:59,6.0,396.0,2868.0,-67.339005
0 days 20:59:59,6.0,396.0,2892.0,-118.775925
0 days 20:59:59,6.0,396.0,2916.0,-64.74682
0 days 20:59:59,6.0,396.0,2940.0,-76.90571
0 days 20:59:59,6.0,396.0,2964.0,-79.63997
0 days 20:59:59,6.0,396.0,2988.0,-90.76621
0 days 20:59:59,6.0,396.0,3012.0,-56.77842
0 days 20:59:59,6.0,396.0,3036.0,-56.7422
0 days 20:59:59,6.0,396.0,3060.0,-57.956688
0 days 20:59:59,6.0,420.0,12.0,-39.9401
0 days 20:59:59,6.0,420.0,36.0,-30.64478
0 days 20:59:59,6.0,420.0,60.0,-48.591236
0 days 20:59:59,6.0,420.0,84.0,-43.65292
0 days 20:59:59,6.0,420.0,108.0,-30.433466
0 days 20:59:59,6.0,420.0,132.0,-33.25747
0 days 20:59:59,6.0,420.0,156.0,-48.971405
0 days 20:59:59,6.0,420.0,180.0,-38.228012
0 days 20:59:59,6.0,420.0,204.0,-27.626104
0 days 20:59:59,6.0,420.0,228.0,-33.74676
0 days 20:59:59,6.0,420.0,252.0,-60.089016
0 days 20:59:59,6.0,420.0,276.0,-49.34244
0 days 20:59:59,6.0,420.0,300.0,-40.35226
0 days 20:59:59,6.0,420.0,324.0,-47.777306
0 days 20:59:59,6.0,420.0,348.0,-23.583744
0 days 20:59:59,6.0,420.0,372.0,-48.326633
0 days 20:59:59,6.0,420.0,396.0,-44.511395
0 days 20:59:59,6.0,420.0,420.0,-37.522095
0 days 20:59:59,6.0,420.0,444.0,-45.29006
0 days 20:59:59,6.0,420.0,468.0,-51.01914
0 days 20:59:59,6.0,420.0,492.0,-51.58107
0 days 20:59:59,6.0,420.0,516.0,-52.188538
0 days 20:59:59,6.0,420.0,540.0,-16.298042
0 days 20:59:59,6.0,420.0,564.0,-23.128185
0 days 20:59:59,6.0,420.0,588.0,-26.263166
0 days 20:59:59,6.0,420.0,612.0,-27.930336
0 days 20:59:59,6.0,420.0,636.0,-32.49985
0 days 20:59:59,6.0,420.0,660.0,-44.009403
0 days 20:59:59,6.0,420.0,684.0,-49.540447
0 days 20:59:59,6.0,420.0,708.0,-50.98778
0 days 20:59:59,6.0,420.0,732.0,-37.540318
0 days 20:59:59,6.0,420.0,756.0,-52.892456
0 days 20:59:59,6.0,420.0,780.0,-56.637054
0 days 20:59:59,6.0,420.0,804.0,-58.116974
0 days 20:59:59,6.0,420.0,828.0,-38.51292
0 days 20:59:59,6.0,420.0,852.0,-51.20892
0 days 20:59:59,6.0,420.0,876.0,-53.977463
0 days 20:59:59,6.0,420.0,900.0,-55.604656
0 days 20:59:59,6.0,420.0,924.0,-57.19412
0 days 20:59:59,6.0,420.0,948.0,-27.195623
0 days 20:59:59,6.0,420.0,972.0,-49.300568
0 days 20:59:59,6.0,420.0,996.0,-37.558933
0 days 20:59:59,6.0,420.0,1020.0,-51.63992
0 days 20:59:59,6.0,420.0,1044.0,-37.423557
0 days 20:59:59,6.0,420.0,1068.0,-37.100483
0 days 20:59:59,6.0,420.0,1092.0,-26.558764
0 days 20:59:59,6.0,420.0,1116.0,-44.70285
0 days 20:59:59,6.0,420.0,1140.0,-37.011566
0 days 20:59:59,6.0,420.0,1164.0,-48.549435
0 days 20:59:59,6.0,420.0,1188.0,-36.90918
0 days 20:59:59,6.0,420.0,1212.0,-50.75082
0 days 20:59:59,6.0,420.0,1236.0,-39.255898
0 days 20:59:59,6.0,420.0,1260.0,-52.417515
0 days 20:59:59,6.0,420.0,1284.0,-41.270687
0 days 20:59:59,6.0,420.0,1308.0,-94.78542
0 days 20:59:59,6.0,420.0,1332.0,-55.77913
0 days 20:59:59,6.0,420.0,1356.0,-52.805744
0 days 20:59:59,6.0,420.0,1380.0,-64.461624
0 days 20:59:59,6.0,420.0,1404.0,-60.183716
0 days 20:59:59,6.0,420.0,1428.0,-52.442905
0 days 20:59:59,6.0,420.0,1452.0,-51.25057
0 days 20:59:59,6.0,420.0,1476.0,-63.83435
0 days 20:59:59,6.0,420.0,1500.0,-78.31815
0 days 20:59:59,6.0,420.0,1524.0,-70.45913
0 days 20:59:59,6.0,420.0,1548.0,-70.957085
0 days 20:59:59,6.0,420.0,1572.0,-43.83559
0 days 20:59:59,6.0,420.0,1596.0,-53.424633
0 days 20:59:59,6.0,420.0,1620.0,-60.532543
0 days 20:59:59,6.0,420.0,1644.0,-104.26979
0 days 20:59:59,6.0,420.0,1668.0,-61.20175
0 days 20:59:59,6.0,420.0,1692.0,-71.074875
0 days 20:59:59,6.0,420.0,1716.0,-76.35298
0 days 20:59:59,6.0,420.0,1740.0,-71.482025
0 days 20:59:59,6.0,420.0,1764.0,-76.05508
0 days 20:59:59,6.0,420.0,1788.0,-81.50969
0 days 20:59:59,6.0,420.0,1812.0,-67.8758
0 days 20:59:59,6.0,420.0,1836.0,-33.494144
0 days 20:59:59,6.0,420.0,1860.0,-72.91669
0 days 20:59:59,6.0,420.0,1884.0,-72.58257
0 days 20:59:59,6.0,420.0,1908.0,-70.9294
0 days 20:59:59,6.0,420.0,1932.0,-71.536095
0 days 20:59:59,6.0,420.0,1956.0,-66.30961
0 days 20:59:59,6.0,420.0,1980.0,-110.16535
0 days 20:59:59,6.0,420.0,2004.0,-110.88984
0 days 20:59:59,6.0,420.0,2028.0,-60.659706
0 days 20:59:59,6.0,420.0,2052.0,-59.291473
0 days 20:59:59,6.0,420.0,2076.0,-59.54395
0 days 20:59:59,6.0,420.0,2100.0,-68.586334
0 days 20:59:59,6.0,420.0,2124.0,-56.99021
0 days 20:59:59,6.0,420.0,2148.0,-59.973648
0 days 20:59:59,6.0,420.0,2172.0,-64.85924
0 days 20:59:59,6.0,420.0,2196.0,-63.201305
0 days 20:59:59,6.0,420.0,2220.0,-58.692585
0 days 20:59:59,6.0,420.0,2244.0,-75.02694
0 days 20:59:59,6.0,420.0,2268.0,-75.92668
0 days 20:59:59,6.0,420.0,2292.0,-77.3234
0 days 20:59:59,6.0,420.0,2316.0,-87.8053
0 days 20:59:59,6.0,420.0,2340.0,-69.4146
0 days 20:59:59,6.0,420.0,2364.0,-119.72102
0 days 20:59:59,6.0,420.0,2388.0,-65.10497
0 days 20:59:59,6.0,420.0,2412.0,-76.09408
0 days 20:59:59,6.0,420.0,2436.0,-77.12953
0 days 20:59:59,6.0,420.0,2460.0,-74.26962
0 days 20:59:59,6.0,420.0,2484.0,-74.42657
0 days 20:59:59,6.0,420.0,2508.0,-65.13541
0 days 20:59:59,6.0,420.0,2532.0,-66.29854
0 days 20:59:59,6.0,420.0,2556.0,-65.06114
0 days 20:59:59,6.0,420.0,2580.0,-104.381966
0 days 20:59:59,6.0,420.0,2604.0,-99.85874
0 days 20:59:59,6.0,420.0,2628.0,-115.021164
0 days 20:59:59,6.0,420.0,2652.0,-61.559345
0 days 20:59:59,6.0,420.0,2676.0,-63.914795
0 days 20:59:59,6.0,420.0,2700.0,-66.51153
0 days 20:59:59,6.0,420.0,2724.0,-66.845825
0 days 20:59:59,6.0,420.0,2748.0,-65.66131
0 days 20:59:59,6.0,420.0,2772.0,-58.81437
0 days 20:59:59,6.0,420.0,2796.0,-51.08828
0 days 20:59:59,6.0,420.0,2820.0,-67.97712
0 days 20:59:59,6.0,420.0,2844.0,-63.975525
0 days 20:59:59,6.0,420.0,2868.0,-66.9052
0 days 20:59:59,6.0,420.0,2892.0,-119.09499
0 days 20:59:59,6.0,420.0,2916.0,-63.210823
0 days 20:59:59,6.0,420.0,2940.0,-74.85476
0 days 20:59:59,6.0,420.0,2964.0,-77.73231
0 days 20:59:59,6.0,420.0,2988.0,-77.67034
0 days 20:59:59,6.0,420.0,3012.0,-79.23493
0 days 20:59:59,6.0,420.0,3036.0,-79.45226
0 days 20:59:59,6.0,420.0,3060.0,-80.31659
0 days 20:59:59,6.0,444.0,12.0,-50.811466
0 days 20:59:59,6.0,444.0,36.0,-46.556786
0 days 20:59:59,6.0,444.0,60.0,-33.436558
0 days 20:59:59,6.0,444.0,84.0,-49.276306
0 days 20:59:59,6.0,444.0,108.0,-39.755154
0 days 20:59:59,6.0,444.0,132.0,-49.085434
0 days 20:59:59,6.0,444.0,156.0,-39.04627
0 days 20:59:59,6.0,444.0,180.0,-30.09473
0 days 20:59:59,6.0,444.0,204.0,-40.150745
0 days 20:59:59,6.0,444.0,228.0,-49.250797
0 days 20:59:59,6.0,444.0,252.0,-33.486588
0 days 20:59:59,6.0,444.0,276.0,-53.39746
0 days 20:59:59,6.0,444.0,300.0,-49.2673
0 days 20:59:59,6.0,444.0,324.0,-37.670834
0 days 20:59:59,6.0,444.0,348.0,-27.255556
0 days 20:59:59,6.0,444.0,372.0,-51.13719
0 days 20:59:59,6.0,444.0,396.0,-50.918804
0 days 20:59:59,6.0,444.0,420.0,-51.040348
0 days 20:59:59,6.0,444.0,444.0,-51.55624
0 days 20:59:59,6.0,444.0,468.0,-52.113758
0 days 20:59:59,6.0,444.0,492.0,-16.552658
0 days 20:59:59,6.0,444.0,516.0,-26.650093
0 days 20:59:59,6.0,444.0,540.0,-40.82738
0 days 20:59:59,6.0,444.0,564.0,-47.476532
0 days 20:59:59,6.0,444.0,588.0,-48.555534
0 days 20:59:59,6.0,444.0,612.0,-48.990253
0 days 20:59:59,6.0,444.0,636.0,-49.470943
0 days 20:59:59,6.0,444.0,660.0,-50.111412
0 days 20:59:59,6.0,444.0,684.0,-50.868977
0 days 20:59:59,6.0,444.0,708.0,-51.351868
0 days 20:59:59,6.0,444.0,732.0,-41.619175
0 days 20:59:59,6.0,444.0,756.0,-54.508373
0 days 20:59:59,6.0,444.0,780.0,-57.693737
0 days 20:59:59,6.0,444.0,804.0,-58.64951
0 days 20:59:59,6.0,444.0,828.0,-38.407143
0 days 20:59:59,6.0,444.0,852.0,-52.599915
0 days 20:59:59,6.0,444.0,876.0,-55.687668
0 days 20:59:59,6.0,444.0,900.0,-57.27682
0 days 20:59:59,6.0,444.0,924.0,-58.13181
0 days 20:59:59,6.0,444.0,948.0,-36.396275
0 days 20:59:59,6.0,444.0,972.0,-51.15595
0 days 20:59:59,6.0,444.0,996.0,-37.563633
0 days 20:59:59,6.0,444.0,1020.0,-52.228485
0 days 20:59:59,6.0,444.0,1044.0,-37.524532
0 days 20:59:59,6.0,444.0,1068.0,-37.273113
0 days 20:59:59,6.0,444.0,1092.0,-34.618584
0 days 20:59:59,6.0,444.0,1116.0,-45.42261
0 days 20:59:59,6.0,444.0,1140.0,-37.138004
0 days 20:59:59,6.0,444.0,1164.0,-49.572853
0 days 20:59:59,6.0,444.0,1188.0,-38.568565
0 days 20:59:59,6.0,444.0,1212.0,-27.10438
0 days 20:59:59,6.0,444.0,1236.0,-46.631317
0 days 20:59:59,6.0,444.0,1260.0,-28.672949
0 days 20:59:59,6.0,444.0,1284.0,-49.06646
0 days 20:59:59,6.0,444.0,1308.0,-92.02436
0 days 20:59:59,6.0,444.0,1332.0,-63.623367
0 days 20:59:59,6.0,444.0,1356.0,-52.191944
0 days 20:59:59,6.0,444.0,1380.0,-67.576
0 days 20:59:59,6.0,444.0,1404.0,-68.49375
0 days 20:59:59,6.0,444.0,1428.0,-46.61819
0 days 20:59:59,6.0,444.0,1452.0,-51.379234
0 days 20:59:59,6.0,444.0,1476.0,-64.14706
0 days 20:59:59,6.0,444.0,1500.0,-78.10347
0 days 20:59:59,6.0,444.0,1524.0,-70.31864
0 days 20:59:59,6.0,444.0,1548.0,-81.06719
0 days 20:59:59,6.0,444.0,1572.0,-46.52356
0 days 20:59:59,6.0,444.0,1596.0,-59.67559
0 days 20:59:59,6.0,444.0,1620.0,-70.17882
0 days 20:59:59,6.0,444.0,1644.0,-105.64199
0 days 20:59:59,6.0,444.0,1668.0,-63.917503
0 days 20:59:59,6.0,444.0,1692.0,-71.91427
0 days 20:59:59,6.0,444.0,1716.0,-71.66616
0 days 20:59:59,6.0,444.0,1740.0,-71.057106
0 days 20:59:59,6.0,444.0,1764.0,-75.07765
0 days 20:59:59,6.0,444.0,1788.0,-68.04652
0 days 20:59:59,6.0,444.0,1812.0,-61.689243
0 days 20:59:59,6.0,444.0,1836.0,-29.221695
0 days 20:59:59,6.0,444.0,1860.0,-57.133987
0 days 20:59:59,6.0,444.0,1884.0,-56.204082
0 days 20:59:59,6.0,444.0,1908.0,-48.304718
0 days 20:59:59,6.0,444.0,1932.0,-109.452736
0 days 20:59:59,6.0,444.0,1956.0,-56.268677
0 days 20:59:59,6.0,444.0,1980.0,-110.34752
0 days 20:59:59,6.0,444.0,2004.0,-111.355385
0 days 20:59:59,6.0,444.0,2028.0,-59.595863
0 days 20:59:59,6.0,444.0,2052.0,-68.80535
0 days 20:59:59,6.0,444.0,2076.0,-60.458015
0 days 20:59:59,6.0,444.0,2100.0,-68.56197
0 days 20:59:59,6.0,444.0,2124.0,-56.767136
0 days 20:59:59,6.0,444.0,2148.0,-60.59506
0 days 20:59:59,6.0,444.0,2172.0,-65.22659
0 days 20:59:59,6.0,444.0,2196.0,-24.821266
0 days 20:59:59,6.0,444.0,2220.0,-31.622604
0 days 20:59:59,6.0,444.0,2244.0,-25.772469
0 days 20:59:59,6.0,444.0,2268.0,-75.30667
0 days 20:59:59,6.0,444.0,2292.0,-73.93681
0 days 20:59:59,6.0,444.0,2316.0,-75.01244
0 days 20:59:59,6.0,444.0,2340.0,-74.6239
0 days 20:59:59,6.0,444.0,2364.0,-73.889084
0 days 20:59:59,6.0,444.0,2388.0,-75.7908
0 days 20:59:59,6.0,444.0,2412.0,-87.55109
0 days 20:59:59,6.0,444.0,2436.0,-74.28744
0 days 20:59:59,6.0,444.0,2460.0,-72.17176
0 days 20:59:59,6.0,444.0,2484.0,-73.47155
0 days 20:59:59,6.0,444.0,2508.0,-65.660065
0 days 20:59:59,6.0,444.0,2532.0,-67.54086
0 days 20:59:59,6.0,444.0,2556.0,-58.508488
0 days 20:59:59,6.0,444.0,2580.0,-66.7476
0 days 20:59:59,6.0,444.0,2604.0,-60.91257
0 days 20:59:59,6.0,444.0,2628.0,-72.344894
0 days 20:59:59,6.0,444.0,2652.0,-72.87113
0 days 20:59:59,6.0,444.0,2676.0,-67.61253
0 days 20:59:59,6.0,444.0,2700.0,-67.67146
0 days 20:59:59,6.0,444.0,2724.0,-73.03076
0 days 20:59:59,6.0,444.0,2748.0,-76.208145
0 days 20:59:59,6.0,444.0,2772.0,-59.13403
0 days 20:59:59,6.0,444.0,2796.0,-56.51696
0 days 20:59:59,6.0,444.0,2820.0,-50.79922
0 days 20:59:59,6.0,444.0,2844.0,-86.292496
0 days 20:59:59,6.0,444.0,2868.0,-68.86584
0 days 20:59:59,6.0,444.0,2892.0,-119.40096
0 days 20:59:59,6.0,444.0,2916.0,-55.49478
0 days 20:59:59,6.0,444.0,2940.0,-121.78851
0 days 20:59:59,6.0,444.0,2964.0,-74.65367
0 days 20:59:59,6.0,444.0,2988.0,-75.9105
0 days 20:59:59,6.0,444.0,3012.0,-79.51848
0 days 20:59:59,6.0,444.0,3036.0,-91.92373
0 days 20:59:59,6.0,444.0,3060.0,-80.30364
0 days 20:59:59,6.0,468.0,12.0,-39.54617
0 days 20:59:59,6.0,468.0,36.0,-35.178032
0 days 20:59:59,6.0,468.0,60.0,-29.367426
0 days 20:59:59,6.0,468.0,84.0,-33.50179
0 days 20:59:59,6.0,468.0,108.0,-48.39056
0 days 20:59:59,6.0,468.0,132.0,-39.245956
0 days 20:59:59,6.0,468.0,156.0,-29.932615
0 days 20:59:59,6.0,468.0,180.0,-46.110413
0 days 20:59:59,6.0,468.0,204.0,-32.253986
0 days 20:59:59,6.0,468.0,228.0,-33.513496
0 days 20:59:59,6.0,468.0,252.0,-67.47599
0 days 20:59:59,6.0,468.0,276.0,-39.92728
0 days 20:59:59,6.0,468.0,300.0,-35.240185
0 days 20:59:59,6.0,468.0,324.0,-30.319519
0 days 20:59:59,6.0,468.0,348.0,-39.545998
0 days 20:59:59,6.0,468.0,372.0,-41.175938
0 days 20:59:59,6.0,468.0,396.0,-31.120401
0 days 20:59:59,6.0,468.0,420.0,-52.324802
0 days 20:59:59,6.0,468.0,444.0,-52.552437
0 days 20:59:59,6.0,468.0,468.0,-29.204832
0 days 20:59:59,6.0,468.0,492.0,-46.278305
0 days 20:59:59,6.0,468.0,516.0,-47.374138
0 days 20:59:59,6.0,468.0,540.0,-49.28912
0 days 20:59:59,6.0,468.0,564.0,-50.38014
0 days 20:59:59,6.0,468.0,588.0,-50.7613
0 days 20:59:59,6.0,468.0,612.0,-50.889065
0 days 20:59:59,6.0,468.0,636.0,-50.85751
0 days 20:59:59,6.0,468.0,660.0,-50.944584
0 days 20:59:59,6.0,468.0,684.0,-51.421238
0 days 20:59:59,6.0,468.0,708.0,-21.63744
0 days 20:59:59,6.0,468.0,732.0,-50.267174
0 days 20:59:59,6.0,468.0,756.0,-56.944397
0 days 20:59:59,6.0,468.0,780.0,-58.32898
0 days 20:59:59,6.0,468.0,804.0,-59.2466
0 days 20:59:59,6.0,468.0,828.0,-41.374317
0 days 20:59:59,6.0,468.0,852.0,-54.421307
0 days 20:59:59,6.0,468.0,876.0,-57.066574
0 days 20:59:59,6.0,468.0,900.0,-57.919273
0 days 20:59:59,6.0,468.0,924.0,-58.66104
0 days 20:59:59,6.0,468.0,948.0,-37.372974
0 days 20:59:59,6.0,468.0,972.0,-52.367123
0 days 20:59:59,6.0,468.0,996.0,-37.632504
0 days 20:59:59,6.0,468.0,1020.0,-51.587444
0 days 20:59:59,6.0,468.0,1044.0,-37.615013
0 days 20:59:59,6.0,468.0,1068.0,-37.482597
0 days 20:59:59,6.0,468.0,1092.0,-28.869562
0 days 20:59:59,6.0,468.0,1116.0,-43.962482
0 days 20:59:59,6.0,468.0,1140.0,-37.272766
0 days 20:59:59,6.0,468.0,1164.0,-27.089346
0 days 20:59:59,6.0,468.0,1188.0,-46.041397
0 days 20:59:59,6.0,468.0,1212.0,-35.91653
0 days 20:59:59,6.0,468.0,1236.0,-27.153845
0 days 20:59:59,6.0,468.0,1260.0,-43.674835
0 days 20:59:59,6.0,468.0,1284.0,-52.203793
0 days 20:59:59,6.0,468.0,1308.0,-50.781956
0 days 20:59:59,6.0,468.0,1332.0,-41.408142
0 days 20:59:59,6.0,468.0,1356.0,-50.240288
0 days 20:59:59,6.0,468.0,1380.0,-63.987095
0 days 20:59:59,6.0,468.0,1404.0,-69.7562
0 days 20:59:59,6.0,468.0,1428.0,-52.66831
0 days 20:59:59,6.0,468.0,1452.0,-51.354275
0 days 20:59:59,6.0,468.0,1476.0,-65.49327
0 days 20:59:59,6.0,468.0,1500.0,-78.429306
0 days 20:59:59,6.0,468.0,1524.0,-69.20333
0 days 20:59:59,6.0,468.0,1548.0,-68.41547
0 days 20:59:59,6.0,468.0,1572.0,-45.346622
0 days 20:59:59,6.0,468.0,1596.0,-61.99591
0 days 20:59:59,6.0,468.0,1620.0,-70.59842
0 days 20:59:59,6.0,468.0,1644.0,-106.38351
0 days 20:59:59,6.0,468.0,1668.0,-63.775944
0 days 20:59:59,6.0,468.0,1692.0,-72.0232
0 days 20:59:59,6.0,468.0,1716.0,-71.62001
0 days 20:59:59,6.0,468.0,1740.0,-70.524315
0 days 20:59:59,6.0,468.0,1764.0,-64.52287
0 days 20:59:59,6.0,468.0,1788.0,-103.4682
0 days 20:59:59,6.0,468.0,1812.0,-58.084427
0 days 20:59:59,6.0,468.0,1836.0,-57.91209
0 days 20:59:59,6.0,468.0,1860.0,-57.21329
0 days 20:59:59,6.0,468.0,1884.0,-55.83125
0 days 20:59:59,6.0,468.0,1908.0,-52.7057
0 days 20:59:59,6.0,468.0,1932.0,-49.165848
0 days 20:59:59,6.0,468.0,1956.0,-53.093483
0 days 20:59:59,6.0,468.0,1980.0,-66.60593
0 days 20:59:59,6.0,468.0,2004.0,-111.60157
0 days 20:59:59,6.0,468.0,2028.0,-63.114647
0 days 20:59:59,6.0,468.0,2052.0,-72.044136
0 days 20:59:59,6.0,468.0,2076.0,-65.36151
0 days 20:59:59,6.0,468.0,2100.0,-49.170033
0 days 20:59:59,6.0,468.0,2124.0,-66.729416
0 days 20:59:59,6.0,468.0,2148.0,-63.84431
0 days 20:59:59,6.0,468.0,2172.0,-64.80887
0 days 20:59:59,6.0,468.0,2196.0,-39.14999
0 days 20:59:59,6.0,468.0,2220.0,-53.081898
0 days 20:59:59,6.0,468.0,2244.0,-49.532677
0 days 20:59:59,6.0,468.0,2268.0,-63.40969
0 days 20:59:59,6.0,468.0,2292.0,-63.433945
0 days 20:59:59,6.0,468.0,2316.0,-64.575
0 days 20:59:59,6.0,468.0,2340.0,-75.02489
0 days 20:59:59,6.0,468.0,2364.0,-76.64496
0 days 20:59:59,6.0,468.0,2388.0,-77.28182
0 days 20:59:59,6.0,468.0,2412.0,-71.25897
0 days 20:59:59,6.0,468.0,2436.0,-117.98301
0 days 20:59:59,6.0,468.0,2460.0,-118.85735
0 days 20:59:59,6.0,468.0,2484.0,-57.222668
0 days 20:59:59,6.0,468.0,2508.0,-121.8557
0 days 20:59:59,6.0,468.0,2532.0,-61.18351
0 days 20:59:59,6.0,468.0,2556.0,-73.08725
0 days 20:59:59,6.0,468.0,2580.0,-72.926765
0 days 20:59:59,6.0,468.0,2604.0,-64.88924
0 days 20:59:59,6.0,468.0,2628.0,-76.51675
0 days 20:59:59,6.0,468.0,2652.0,-75.23222
0 days 20:59:59,6.0,468.0,2676.0,-68.964
0 days 20:59:59,6.0,468.0,2700.0,-67.65616
0 days 20:59:59,6.0,468.0,2724.0,-77.41487
0 days 20:59:59,6.0,468.0,2748.0,-77.59646
0 days 20:59:59,6.0,468.0,2772.0,-58.69836
0 days 20:59:59,6.0,468.0,2796.0,-57.8291
0 days 20:59:59,6.0,468.0,2820.0,-57.6665
0 days 20:59:59,6.0,468.0,2844.0,-88.852005
0 days 20:59:59,6.0,468.0,2868.0,-75.32886
0 days 20:59:59,6.0,468.0,2892.0,-71.02665
0 days 20:59:59,6.0,468.0,2916.0,-75.750656
0 days 20:59:59,6.0,468.0,2940.0,-69.153595
0 days 20:59:59,6.0,468.0,2964.0,-64.15395
0 days 20:59:59,6.0,468.0,2988.0,-74.42806
0 days 20:59:59,6.0,468.0,3012.0,-77.13336
0 days 20:59:59,6.0,468.0,3036.0,-75.9719
0 days 20:59:59,6.0,468.0,3060.0,-88.23653
0 days 20:59:59,6.0,492.0,12.0,-50.56767
0 days 20:59:59,6.0,492.0,36.0,-48.098457
0 days 20:59:59,6.0,492.0,60.0,-43.33454
0 days 20:59:59,6.0,492.0,84.0,-30.881344
0 days 20:59:59,6.0,492.0,108.0,-38.62055
0 days 20:59:59,6.0,492.0,132.0,-28.9664
0 days 20:59:59,6.0,492.0,156.0,-46.23912
0 days 20:59:59,6.0,492.0,180.0,-37.11684
0 days 20:59:59,6.0,492.0,204.0,-27.848154
0 days 20:59:59,6.0,492.0,228.0,-30.879349
0 days 20:59:59,6.0,492.0,252.0,-33.565346
0 days 20:59:59,6.0,492.0,276.0,-62.90837
0 days 20:59:59,6.0,492.0,300.0,-49.81087
0 days 20:59:59,6.0,492.0,324.0,-45.980133
0 days 20:59:59,6.0,492.0,348.0,-32.46047
0 days 20:59:59,6.0,492.0,372.0,-33.512524
0 days 20:59:59,6.0,492.0,396.0,-58.375717
0 days 20:59:59,6.0,492.0,420.0,-33.544514
0 days 20:59:59,6.0,492.0,444.0,-32.97879
0 days 20:59:59,6.0,492.0,468.0,-52.070686
0 days 20:59:59,6.0,492.0,492.0,-55.27564
0 days 20:59:59,6.0,492.0,516.0,-56.575687
0 days 20:59:59,6.0,492.0,540.0,-50.958015
0 days 20:59:59,6.0,492.0,564.0,-51.235924
0 days 20:59:59,6.0,492.0,588.0,-51.443935
0 days 20:59:59,6.0,492.0,612.0,-51.320972
0 days 20:59:59,6.0,492.0,636.0,-51.37658
0 days 20:59:59,6.0,492.0,660.0,-51.929817
0 days 20:59:59,6.0,492.0,684.0,-29.897305
0 days 20:59:59,6.0,492.0,708.0,-48.241985
0 days 20:59:59,6.0,492.0,732.0,-55.876328
0 days 20:59:59,6.0,492.0,756.0,-58.008713
0 days 20:59:59,6.0,492.0,780.0,-26.273874
0 days 20:59:59,6.0,492.0,804.0,-35.60091
0 days 20:59:59,6.0,492.0,828.0,-52.29588
0 days 20:59:59,6.0,492.0,852.0,-57.274117
0 days 20:59:59,6.0,492.0,876.0,-58.22823
0 days 20:59:59,6.0,492.0,900.0,-58.422054
0 days 20:59:59,6.0,492.0,924.0,-58.70725
0 days 20:59:59,6.0,492.0,948.0,-37.781727
0 days 20:59:59,6.0,492.0,972.0,-53.123783
0 days 20:59:59,6.0,492.0,996.0,-37.65545
0 days 20:59:59,6.0,492.0,1020.0,-50.213303
0 days 20:59:59,6.0,492.0,1044.0,-37.78575
0 days 20:59:59,6.0,492.0,1068.0,-37.346706
0 days 20:59:59,6.0,492.0,1092.0,-51.246544
0 days 20:59:59,6.0,492.0,1116.0,-39.37435
0 days 20:59:59,6.0,492.0,1140.0,-38.982746
0 days 20:59:59,6.0,492.0,1164.0,-36.011356
0 days 20:59:59,6.0,492.0,1188.0,-48.991875
0 days 20:59:59,6.0,492.0,1212.0,-38.161816
0 days 20:59:59,6.0,492.0,1236.0,-35.89173
